center_frame_id,source_recording,center_rgb,neighbor_rgb_paths,gt_annotation_path,lighting,manual_gt_status,paper_eval_recording_overlap,eligible,exclusion_reason
capturenight04_manual_gt__1779449055320893184,capturenight04,data/pallet/raw_data/night/capturenight04/rgb/1779449055320893184.png,data/pallet/raw_data/night/capturenight04/rgb/1779449055117635072.png|data/pallet/raw_data/night/capturenight04/rgb/1779449055183992832.png|data/pallet/raw_data/night/capturenight04/rgb/1779449055250745344.png|data/pallet/raw_data/night/capturenight04/rgb/1779449055384150528.png|data/pallet/raw_data/night/capturenight04/rgb/1779449055450823424.png|data/pallet/raw_data/night/capturenight04/rgb/1779449055584675072.png,legacy_unverified/annotations/capturenight04_manual_gt/1779449055320893184.json,night,manual_gt_legacy,False,True,
capturenight04_manual_gt__1779449060087834368,capturenight04,data/pallet/raw_data/night/capturenight04/rgb/1779449060087834368.png,data/pallet/raw_data/night/capturenight04/rgb/1779449059887363840.png|data/pallet/raw_data/night/capturenight04/rgb/1779449059954045184.png|data/pallet/raw_data/night/capturenight04/rgb/1779449060020692992.png|data/pallet/raw_data/night/capturenight04/rgb/1779449060221177088.png|data/pallet/raw_data/night/capturenight04/rgb/1779449060421715200.png|data/pallet/raw_data/night/capturenight04/rgb/1779449060554599168.png,legacy_unverified/annotations/capturenight04_manual_gt/1779449060087834368.json,night,manual_gt_legacy,False,True,
capturepalletcad_manual_gt__1778653004700882176,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653004700882176.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653004700882176.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653007153689088,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653007153689088.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653007153689088.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653013973307392,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653013973307392.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653013973307392.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653016761774848,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653016761774848.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653016761774848.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653018743942912,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653018743942912.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653018743942912.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653028016879104,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653028016879104.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653028016879104.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653028856936192,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653028856936192.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653028856936192.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653030872511232,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653030872511232.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653030872511232.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653033896396544,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653033896396544.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653033896396544.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653036281819136,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653036281819136.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653036281819136.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653039607563264,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653039607563264.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653039607563264.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653042732726272,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653042732726272.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653042732726272.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653056641040128,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653056641040128.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653056641040128.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653073171027968,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653073171027968.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653073171027968.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
capturepalletcad_manual_gt__1778653075052340224,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653075052340224.png,,legacy_unverified/annotations/capturepalletcad_manual_gt/1778653075052340224.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653003088339968,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653003088339968.png,,dev_existing/annotations/eval_cad/1778653003088339968.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653006783606016,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653006783606016.png,,dev_existing/annotations/eval_cad/1778653006783606016.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653007724386048,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653007724386048.png,,dev_existing/annotations/eval_cad/1778653007724386048.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653017736058368,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653017736058368.png,,dev_existing/annotations/eval_cad/1778653017736058368.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653018878592768,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653018878592768.png,,dev_existing/annotations/eval_cad/1778653018878592768.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653029965134592,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653029965134592.png,,dev_existing/annotations/eval_cad/1778653029965134592.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653030032337920,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653030032337920.png,,dev_existing/annotations/eval_cad/1778653030032337920.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653030099587072,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653030099587072.png,,dev_existing/annotations/eval_cad/1778653030099587072.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653030166875904,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653030166875904.png,,dev_existing/annotations/eval_cad/1778653030166875904.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653030233998336,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653030233998336.png,,dev_existing/annotations/eval_cad/1778653030233998336.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653030939714816,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653030939714816.png,,dev_existing/annotations/eval_cad/1778653030939714816.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653031275751936,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653031275751936.png,,dev_existing/annotations/eval_cad/1778653031275751936.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653033056483584,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653033056483584.png,,dev_existing/annotations/eval_cad/1778653033056483584.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653041187027200,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653041187027200.png,,dev_existing/annotations/eval_cad/1778653041187027200.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653055734035712,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653055734035712.png,,dev_existing/annotations/eval_cad/1778653055734035712.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653055801377280,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653055801377280.png,,dev_existing/annotations/eval_cad/1778653055801377280.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653055868669952,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653055868669952.png,,dev_existing/annotations/eval_cad/1778653055868669952.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_cad__1778653056137140480,capturepalletcad,data/pallet/raw_data/outside/capturepalletcad/rgb/1778653056137140480.png,,dev_existing/annotations/eval_cad/1778653056137140480.json,day,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449467555301888,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449467555301888.png,,dev_existing/annotations/eval_night08/1779449467555301888.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449470423201536,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449470423201536.png,,dev_existing/annotations/eval_night08/1779449470423201536.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449475060066816,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449475060066816.png,,dev_existing/annotations/eval_night08/1779449475060066816.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449479095927552,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449479095927552.png,,dev_existing/annotations/eval_night08/1779449479095927552.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449481331070208,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449481331070208.png,,dev_existing/annotations/eval_night08/1779449481331070208.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449483432542720,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449483432542720.png,,dev_existing/annotations/eval_night08/1779449483432542720.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449485800670464,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449485800670464.png,,dev_existing/annotations/eval_night08/1779449485800670464.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449488068910592,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449488068910592.png,,dev_existing/annotations/eval_night08/1779449488068910592.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449492505469440,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449492505469440.png,,dev_existing/annotations/eval_night08/1779449492505469440.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449496875356416,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449496875356416.png,,dev_existing/annotations/eval_night08/1779449496875356416.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449499143611648,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449499143611648.png,,dev_existing/annotations/eval_night08/1779449499143611648.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night08__1779449501478488320,capturenight08,data/pallet/raw_data/night/capturenight08/rgb/1779449501478488320.png,,dev_existing/annotations/eval_night08/1779449501478488320.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night09__1779449575470221824,capturenight09,data/pallet/raw_data/night/capturenight09/rgb/1779449575470221824.png,,dev_existing/annotations/eval_night09/1779449575470221824.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night09__1779449580573721600,capturenight09,data/pallet/raw_data/night/capturenight09/rgb/1779449580573721600.png,,dev_existing/annotations/eval_night09/1779449580573721600.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night09__1779449591514485504,capturenight09,data/pallet/raw_data/night/capturenight09/rgb/1779449591514485504.png,,dev_existing/annotations/eval_night09/1779449591514485504.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night09__1779449593782795264,capturenight09,data/pallet/raw_data/night/capturenight09/rgb/1779449593782795264.png,,dev_existing/annotations/eval_night09/1779449593782795264.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night09__1779449596017728000,capturenight09,data/pallet/raw_data/night/capturenight09/rgb/1779449596017728000.png,,dev_existing/annotations/eval_night09/1779449596017728000.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
eval_night09__1779449602689248000,capturenight09,data/pallet/raw_data/night/capturenight09/rgb/1779449602689248000.png,,dev_existing/annotations/eval_night09/1779449602689248000.json,night,real_gt_v2_plastic_audited,True,False,recording feeds PAPER_EVAL 319
