image_id,group,domain,set,final_rank,class_score,iou,level,src_y,src_x,flat,box,kp_median,kp_p90,kp8_median
G__f9995,S+,SYNTH,,0,0.9608515501022339,0.9853418037078665,P5,8,15,8175,"[489.44122314453125, 255.65762329101562, 672.8551635742188, 397.29278564453125]",3.922455310757731,5.645265909337772,4.1184164764448
1778651519235162880,R+,DAY,eval_outside,0,0.8750976920127869,0.9115794435784996,P5,10,13,7013,"[344.18463134765625, 293.5429992675781, 618.6700439453125, 352.46759033203125]",4.983364036519066,8.76559422234574,6.096020579531592
1778651530691638016,R+,DAY,eval_outside,0,0.9207321405410767,0.8809191954373556,P5,10,6,7006,"[21.428070068359375, 288.4906005859375, 302.3244323730469, 337.2264099121094]",6.000641696687504,8.696553494260742,6.095991635727783
1778651579029250816,R+,DAY,eval_outside,0,0.6000500917434692,0.7848382603677359,P5,9,13,6993,"[323.49609375, 273.282958984375, 589.181640625, 337.0486755371094]",5.918472280934804,8.086899644015633,5.939190137058776
1778651579029250816,RW,DAY,eval_outside,2,0.03298857808113098,0.3747028467026927,P4,19,30,6230,"[464.61865234375, 280.2187805175781, 587.8388671875, 320.6521911621094]",,,
1778651650570397184,R+,DAY,eval_outside,1,0.2682189345359802,0.7224049865460391,P5,10,10,7010,"[245.71316528320312, 284.037841796875, 460.574951171875, 335.87982177734375]",31.80662307926803,59.487244866219456,33.26760472761433
1778651650570397184,RW,DAY,eval_outside,0,0.3827194273471832,0.27151967113444836,P4,19,19,6219,"[247.39718627929688, 286.8960266113281, 361.0801086425781, 318.6473693847656]",,,
1778651650570397184,RW_RANKFAIL,DAY,eval_outside,0,0.3827194273471832,0.27151967113444836,P4,19,19,6219,"[247.39718627929688, 286.8960266113281, 361.0801086425781, 318.6473693847656]",,,
1778651650839160832,R+,DAY,eval_outside,1,0.1118726059794426,0.6274777901511223,P5,9,11,6991,"[294.892822265625, 278.1348876953125, 490.3612060546875, 328.3872985839844]",44.02266673510376,89.3443809929492,49.502536640502456
1778651650839160832,RW,DAY,eval_outside,0,0.28870323300361633,0.4955258017133677,P4,19,23,6223,"[291.54486083984375, 278.8046875, 466.104248046875, 324.5577697753906]",,,
1778651650839160832,RW_RANKFAIL,DAY,eval_outside,0,0.28870323300361633,0.4955258017133677,P4,19,23,6223,"[291.54486083984375, 278.8046875, 466.104248046875, 324.5577697753906]",,,
1778653367706938112,R+,DAY,eval_outside,0,0.6553560495376587,0.8866353784377221,P5,9,11,6991,"[160.4296875, 236.70510864257812, 652.4778442382812, 297.0002746582031]",21.05288025472544,76.48187994961263,14.880924298432923
1778653508779767808,R+,DAY,eval_outside,0,0.7561620473861694,0.9048019373577935,P4,18,13,6173,"[80.95501708984375, 251.56182861328125, 258.2164611816406, 272.0784912109375]",4.45649209263737,11.903113079898521,4.242050271085022
1778653526955536896,R+,DAY,eval_outside,0,0.8868186473846436,0.8717747257314559,P5,9,13,6993,"[363.2337646484375, 246.18637084960938, 638.3060913085938, 282.8509826660156]",6.261929639729267,11.104837228565053,6.224620896720956
1778653526955536896,RW,DAY,eval_outside,2,0.0035578252281993628,0.34049778524668517,P3,35,50,2850,"[360.25274658203125, 248.77532958984375, 490.9744873046875, 273.590576171875]",,,
1778653540259983104,R+,DAY,eval_outside,0,0.8785702586174011,0.8874061090105925,P5,9,7,6987,"[67.66291809082031, 246.31515502929688, 412.1195068359375, 297.57000732421875]",6.492601990235615,13.928845970411585,7.688721319863399
1778653545299653120,R+,DAY,eval_outside,0,0.9113729000091553,0.8727768952542838,P5,9,9,6989,"[105.71775817871094, 246.3341064453125, 555.402099609375, 314.92974853515625]",9.651021447879339,34.450823527461786,9.871339526491901
1775201414728017664,R+,DAY,eval_noapril,0,0.9619736075401306,0.9521049814622855,P5,8,7,6967,"[115.90208435058594, 216.80813598632812, 389.24658203125, 308.3609619140625]",5.888783405838803,7.0481658036757775,6.000008207248059
1775201415399297536,R+,DAY,eval_noapril,0,0.9193881750106812,0.9285708320704757,P5,7,7,6947,"[114.2528076171875, 143.2841033935547, 395.4324951171875, 253.32949829101562]",5.068250334215378,7.522368657362844,4.711860022379412
1775201416944730624,R+,DAY,eval_noapril,0,0.9451034665107727,0.9480443896319811,P5,8,10,6970,"[259.9478454589844, 187.326904296875, 524.1488037109375, 285.60888671875]",4.418167077764123,8.379085700829995,3.46383317071587
1775201418120676608,R+,DAY,eval_noapril,0,0.9524454474449158,0.9420709978408263,P5,7,9,6949,"[223.73013305664062, 163.44403076171875, 465.400146484375, 258.77728271484375]",3.960492605814259,5.964850039894779,3.6315031597576466
1775201421043401984,R+,DAY,eval_noapril,0,0.9538491368293762,0.9196492905794252,P5,9,13,6993,"[395.7121887207031, 238.76373291015625, 644.9255981445312, 326.98748779296875]",2.955730607095602,7.024090622001757,3.188135494470236
1775201421043401984,RW,DAY,eval_noapril,1,0.0037336654495447874,0.0,P3,28,32,2272,"[218.99893188476562, 175.97488403320312, 256.300537109375, 183.74356079101562]",,,
1775201428535961600,R+,DAY,eval_noapril,0,0.9524897933006287,0.9428035541872468,P5,8,9,6969,"[208.394775390625, 215.05618286132812, 442.35455322265625, 285.1673889160156]",2.647438885052734,4.3692073859042395,2.3725519080560398
1775201428535961600,RW,DAY,eval_noapril,1,0.0039062481373548508,0.0,P3,25,9,2009,"[-28.94994354248047, 150.07443237304688, 29.74127197265625, 159.87991333007812]",,,
1775201429879521792,R+,DAY,eval_noapril,0,0.9547563791275024,0.9488922487386997,P5,9,12,6992,"[328.1911926269531, 235.42620849609375, 596.7172241210938, 339.33929443359375]",4.0526888690829574,6.894352185487646,3.7198760839134977
1775201429879521792,RW,DAY,eval_noapril,1,0.0013500931672751904,0.0,P3,24,25,1945,"[136.8832244873047, 136.1215057373047, 198.5755615234375, 149.34678649902344]",,,
1775201430551447040,R+,DAY,eval_noapril,0,0.949433445930481,0.9434625202074379,P5,9,11,6991,"[296.2655029296875, 243.29986572265625, 574.4912109375, 347.1523742675781]",5.045451385708891,7.214372602831163,4.566634062386404
1775201430786751744,R+,DAY,eval_noapril,0,0.9488438367843628,0.9456456395751426,P5,9,12,6992,"[309.0486755371094, 253.79702758789062, 600.3310546875, 359.446533203125]",4.544892422576968,7.046687459108591,4.53643939274242
1775201436800711168,R+,DAY,eval_noapril,0,0.9733651876449585,0.9732330051721638,P5,10,11,7011,"[184.114990234375, 226.6412353515625, 635.0028686523438, 465.7740478515625]",5.018477765347633,13.511270381378356,5.608423487747852
1775201442546213120,R+,DAY,eval_noapril,0,0.9715318083763123,0.9743516784406926,P5,10,9,7009,"[118.55924987792969, 235.33456420898438, 551.3116455078125, 455.322509765625]",6.559032573753451,8.866469182521772,6.781999714905378
1775201443822140928,R+,DAY,eval_noapril,0,0.9702582359313965,0.9828120649369969,P5,10,11,7011,"[180.00762939453125, 237.75332641601562, 607.9686889648438, 415.26934814453125]",6.645285791868807,10.035974042924968,7.035193995461025
1778653003088339968,R+,DAY,eval_cad,0,0.9659435153007507,0.9825597412422699,P5,7,9,6949,"[14.175262451171875, 27.66650390625, 643.9450073242188, 489.537353515625]",16.61063467125164,20.290871872893216,16.81554345807038
1778653006783606016,R+,DAY,eval_cad,0,0.9467862844467163,0.974589022876987,P5,7,9,6949,"[76.81613159179688, 33.0357666015625, 630.6708374023438, 411.9365234375]",11.292658161089067,16.519350809019894,11.008661864604827
1778653006783606016,RW,DAY,eval_cad,2,0.0015422051073983312,0.0,P5,8,19,6979,"[648.1129760742188, 168.61349487304688, 738.5494995117188, 359.4107360839844]",,,
1778653007724386048,R+,DAY,eval_cad,0,0.9605672955513,0.9764238006795818,P5,7,9,6949,"[30.693679809570312, 7.1549224853515625, 624.022705078125, 395.3007507324219]",8.914095083933592,16.063339947932203,8.803859705158697
1778653017736058368,R+,DAY,eval_cad,0,0.953883171081543,0.9551269052198316,P5,8,9,6969,"[0.5653228759765625, 40.00419616699219, 680.0731811523438, 491.8260498046875]",22.400420887051297,22.934974541787277,21.71356919086563
1778653018878592768,R+,DAY,eval_cad,0,0.9180105924606323,0.9556333705788919,P5,8,8,6968,"[1.0474777221679688, 56.21533203125, 654.015869140625, 466.144775390625]",18.791824087141322,29.522622844703786,14.783238805472408
1778653029965134592,R+,DAY,eval_cad,0,0.9182962775230408,0.9537967191510927,P5,7,8,6948,"[52.639495849609375, 35.88641357421875, 586.882080078125, 412.84356689453125]",23.009401769366196,25.017686881521033,21.069384208796322
1778653030032337920,R+,DAY,eval_cad,0,0.9215293526649475,0.9733954990182139,P5,7,8,6948,"[58.85888671875, 31.214706420898438, 595.4922485351562, 406.2660827636719]",17.760216801218945,22.30728036298961,17.46981942527675
1778653030099587072,R+,DAY,eval_cad,0,0.9264481067657471,0.9752583048273973,P5,7,9,6949,"[76.98526000976562, 36.24931335449219, 611.481689453125, 403.5407409667969]",20.35503769347518,23.58576886237974,19.82682121414674
1778653030099587072,RW,DAY,eval_cad,1,0.0014339861227199435,0.0,P4,8,0,5760,"[-99.05697631835938, 35.65733337402344, -75.3440170288086, 116.7222900390625]",,,
1778653030166875904,R+,DAY,eval_cad,0,0.9185433387756348,0.9818582076912187,P5,7,9,6949,"[85.76356506347656, 38.050537109375, 619.1048583984375, 402.16229248046875]",18.135567200796167,24.28365907281029,17.64044336835728
1778653030233998336,R+,DAY,eval_cad,0,0.9319238066673279,0.9754000995039624,P5,7,9,6949,"[92.08425903320312, 41.68858337402344, 620.8565063476562, 400.4303894042969]",18.59564860151335,22.559810189015124,17.955680158804242
1778653030939714816,R+,DAY,eval_cad,0,0.9364392757415771,0.9470491857605757,P5,7,8,6948,"[37.28846740722656, 45.241455078125, 579.9711303710938, 410.0784912109375]",19.0037626800591,22.74903940055554,19.393109745003116
1778653031275751936,R+,DAY,eval_cad,0,0.9506702423095703,0.9664239738728196,P5,7,9,6949,"[51.45274353027344, 46.04701232910156, 611.9830322265625, 385.0777282714844]",13.315901943292985,15.95542974942688,13.178534741136641
1778653033056483584,R+,DAY,eval_cad,0,0.9463686347007751,0.9376210844265777,P5,7,9,6949,"[24.96173095703125, 12.975738525390625, 621.2512817382812, 423.6201171875]",16.42941815484851,27.509358012396785,14.826903862501634
1778653041187027200,R+,DAY,eval_cad,0,0.9641419053077698,0.9534032418223772,P5,7,9,6949,"[-0.7727279663085938, 42.74444580078125, 668.0850830078125, 474.61865234375]",18.22334190585882,25.028239202017886,17.79923991809493
1778653041187027200,RW,DAY,eval_cad,1,0.0011980130802839994,0.0,P3,4,73,393,"[647.04638671875, -74.526123046875, 696.4312133789062, -66.23456573486328]",,,
1778653055734035712,R+,DAY,eval_cad,0,0.9413560032844543,0.945543877010213,P5,8,9,6969,"[-5.0194091796875, 80.19261169433594, 568.10498046875, 477.48876953125]",10.177994557572767,12.303594600029765,10.72949769127853
1778653055801377280,R+,DAY,eval_cad,0,0.9537028074264526,0.9441707576456801,P5,7,9,6949,"[13.480842590332031, 55.173248291015625, 582.21630859375, 439.34814453125]",10.978054516806642,12.904286939466779,11.06727350873157
1778653055868669952,R+,DAY,eval_cad,0,0.9685326218605042,0.9526443567377333,P5,6,10,6930,"[22.63653564453125, 18.622482299804688, 568.7866821289062, 404.6409606933594]",11.850570236442422,15.299090184924232,11.522462584433274
1778653056137140480,R+,DAY,eval_cad,0,0.9699556231498718,0.9365938801216234,P5,6,10,6930,"[73.14143371582031, 24.339889526367188, 603.3385620117188, 403.0382080078125]",12.05104772066016,16.758529024459097,11.01334167219296
1778652124170068224,R+,DAY,eval_pallet07,0,0.9560421109199524,0.9278647661290198,P5,8,11,6971,"[166.22039794921875, 218.0504150390625, 634.7127075195312, 308.2364501953125]",9.209405297300554,11.32587900726746,9.279085698507403
1778652125245035520,R+,DAY,eval_pallet07,0,0.9525381326675415,0.89673082961138,P5,9,10,6990,"[124.68492126464844, 253.80154418945312, 585.7251586914062, 344.95721435546875]",5.227384028085734,12.894372548661424,4.345589379620124
1778652125245035520,RW,DAY,eval_pallet07,1,0.08293362706899643,0.0,P5,14,14,7094,"[415.478515625, 425.69091796875, 617.6428833007812, 519.3551635742188]",,,
1778652126319943168,R+,DAY,eval_pallet07,0,0.9183308482170105,0.838059308655497,P5,9,10,6990,"[133.43801879882812, 241.73785400390625, 600.1480712890625, 338.2322998046875]",9.819989827491248,12.766661624981534,10.214753346999066
1778652127361815808,R+,DAY,eval_pallet07,0,0.949044406414032,0.9299280708502196,P5,9,10,6990,"[100.25294494628906, 248.19342041015625, 553.0640869140625, 351.4844665527344]",10.85043099418669,23.40766927658084,11.138372248188954
1778652128369383168,R+,DAY,eval_pallet07,0,0.9551100134849548,0.8693599683718771,P5,9,11,6991,"[166.9100341796875, 254.7421875, 611.72216796875, 353.11431884765625]",12.155842850401536,30.913094739532067,12.273772369430311
1778652130452698368,R+,DAY,eval_pallet07,0,0.958954930305481,0.9033304706998428,P5,9,9,6989,"[66.01063537597656, 245.35903930664062, 505.586669921875, 343.7815246582031]",10.320081415123237,22.681274536787562,10.54325631565763
1778652132535256576,R+,DAY,eval_pallet07,0,0.9606547355651855,0.8542636559568375,P5,9,11,6991,"[136.611328125, 252.54156494140625, 585.1467895507812, 360.2967224121094]",12.375223926061942,28.288568413798505,14.166740159641014
1778652134517495552,R+,DAY,eval_pallet07,0,0.957534909248352,0.9035570747210758,P5,10,11,7011,"[119.96321105957031, 281.1705322265625, 585.1049194335938, 403.2667541503906]",12.157521287528091,15.569334643630718,10.796459679793344
1778652136533958400,R+,DAY,eval_pallet07,0,0.9508693218231201,0.965758350033484,P5,10,11,7011,"[132.40541076660156, 268.5479431152344, 605.5997924804688, 394.98907470703125]",9.436731997293986,20.661455520943356,8.153776388057622
1778652138515809024,R+,DAY,eval_pallet07,0,0.9462515711784363,0.9491084786126337,P5,10,10,7010,"[113.04939270019531, 277.0231628417969, 592.39306640625, 411.6966857910156]",219.96702177758868,283.11438878646425,245.17993179873903
1778652138515809024,RW,DAY,eval_pallet07,1,0.003200867213308811,0.4750588169251818,P5,10,6,7006,"[118.82516479492188, 287.035400390625, 369.814208984375, 406.6759033203125]",,,
1778652140531310080,R+,DAY,eval_pallet07,0,0.5994977355003357,0.8603825209656866,P5,11,10,7030,"[143.83168029785156, 318.7267150878906, 610.0181884765625, 442.9124755859375]",11.252308748964674,45.56964873778762,11.886732008873238
1778652140531310080,RW,DAY,eval_pallet07,2,0.0018790781032294035,0.37522597999478213,P5,11,6,7026,"[146.035888671875, 317.0057067871094, 352.3753356933594, 439.36883544921875]",,,
1778652142480077056,R+,DAY,eval_pallet07,0,0.1829357147216797,0.7451067887313372,P5,11,9,7029,"[137.65330505371094, 293.63421630859375, 584.7033081054688, 430.058349609375]",41.83796949519475,86.362986595284,39.157703170701396
1778652144496057088,R+,DAY,eval_pallet07,0,0.7921882271766663,0.6332868675782743,P5,10,9,7009,"[162.45733642578125, 279.2829895019531, 544.3640747070312, 417.488037109375]",64.19652422244201,147.99853502989313,60.98102948802193
1778652144496057088,RW,DAY,eval_pallet07,1,0.002305638510733843,0.42519320006570205,P5,10,7,7007,"[162.19406127929688, 277.90081787109375, 426.0478515625, 413.27099609375]",,,
1778652146612550912,R+,DAY,eval_pallet07,0,0.332309752702713,0.8187341640806651,P5,11,9,7029,"[89.19342041015625, 303.69085693359375, 625.9326782226562, 425.7677001953125]",19.0167536119472,53.01208142048635,18.33857880447026
1778652148628229376,R+,DAY,eval_pallet07,0,0.37286293506622314,0.6240552935595353,P5,11,10,7030,"[109.30874633789062, 301.13323974609375, 646.1719360351562, 410.12762451171875]",37.001117043397464,52.84412064992309,38.118604410357406
1778652148628229376,RW,DAY,eval_pallet07,2,0.0015488805947825313,0.0,P5,7,4,6944,"[-48.87389373779297, 167.51287841796875, 263.83721923828125, 241.078125]",,,
1778652150610404864,R+,DAY,eval_pallet07,0,0.7616998553276062,0.7157071081309893,P5,11,8,7028,"[7.802864074707031, 307.262939453125, 550.8286743164062, 405.78033447265625]",40.50249250089346,62.28559268722902,34.106924081603005
1778652150610404864,RW,DAY,eval_pallet07,1,0.00244748592376709,0.0,P5,7,5,6945,"[-31.494369506835938, 163.4246826171875, 344.09783935546875, 255.57138061523438]",,,
1778652152626116352,R+,DAY,eval_pallet07,0,0.08877607434988022,0.7158993225350122,P5,10,10,7010,"[113.87005615234375, 272.1679382324219, 591.9717407226562, 371.3154296875]",41.392462584616105,74.90846193378938,41.02001905725502
1778652152626116352,RW,DAY,eval_pallet07,2,0.010094336234033108,0.49205027817562724,P5,10,7,7007,"[117.159912109375, 266.1575012207031, 453.98370361328125, 362.20166015625]",,,
1778652154608392192,R+,DAY,eval_pallet07,0,0.7981818318367004,0.6597216281606219,P5,10,11,7011,"[182.23739624023438, 287.7978820800781, 650.34130859375, 403.8495178222656]",64.45779966953071,111.95555613219247,54.63552223353255
1778652154608392192,RW,DAY,eval_pallet07,2,0.001828810665756464,0.3919928848739796,P5,10,8,7008,"[185.2271728515625, 286.3659362792969, 490.344970703125, 391.533935546875]",,,
1778652156557165568,R+,DAY,eval_pallet07,0,0.9383516907691956,0.813107299760004,P5,10,10,7010,"[109.51593017578125, 290.8110656738281, 587.3558349609375, 429.18414306640625]",20.363541384122303,40.35556444401541,21.527824493091845
1778652158404883456,R+,DAY,eval_pallet07,0,0.9434580206871033,0.9124889149022992,P5,10,11,7011,"[115.51895141601562, 272.22918701171875, 641.8342895507812, 435.74017333984375]",22.23144105174113,34.04371696811007,18.43704838057979
1778652166837872128,R+,DAY,eval_pallet07,0,0.9366981983184814,0.9134810290649602,P5,11,9,7029,"[9.450157165527344, 296.2486267089844, 550.8729248046875, 485.70745849609375]",281.24319603423316,315.06821420085487,281.90124584523323
1778652166837872128,RW,DAY,eval_pallet07,2,0.00411266041919589,0.030987397529825347,P5,7,10,6950,"[89.1614990234375, 168.512939453125, 574.2417602539062, 303.86907958984375]",,,
1778652168786111744,R+,DAY,eval_pallet07,0,0.7173352837562561,0.9375124126833225,P5,10,9,7009,"[6.589874267578125, 273.83221435546875, 553.9303588867188, 437.62542724609375]",21.050908093124278,26.418526403790736,21.81510431168932
1778652168786111744,RW,DAY,eval_pallet07,2,0.011642169207334518,0.40029359594023867,P5,11,4,7024,"[16.29401397705078, 289.92327880859375, 264.3052673339844, 444.06658935546875]",,,
1778652170735118080,R+,DAY,eval_pallet07,0,0.8488205075263977,0.8019880622897627,P5,11,9,7029,"[102.95433044433594, 308.4721374511719, 596.1802978515625, 499.22271728515625]",16.05849835556404,61.32809491788746,26.111519212658287
1778652170735118080,RW,DAY,eval_pallet07,1,0.01123253908008337,0.0,P3,11,53,933,"[439.830078125, -5.095542907714844, 487.40118408203125, 6.0783843994140625]",,,
1778652172717607680,R+,DAY,eval_pallet07,0,0.8517462611198425,0.9101935117283643,P5,11,10,7030,"[94.56285095214844, 296.458740234375, 605.9793701171875, 495.300537109375]",10.461597562111788,26.698352032635245,9.119257867425427
