file,folder,frame,reasons,severity,R_det,R_orthonormality_err,bbox_diag_px,centroid_err_px,gt_source,hard_flags,max_loo_kp,max_loo_px,n_behind_camera,n_click,n_sentinel,resolve_reproj_med,resolve_reproj_p90,split,stored_pose_excess_px,stored_pose_reproj_max,stored_pose_reproj_med,stored_reproj_error_px,stored_vs_resolved_R_deg,stored_vs_resolved_t_m,swapped_dims_reproj_med,z_resolve,z_stored
challenge/data/01_real/manual_gt/pallet11_gt/1778654557801188096.json,pallet11_gt,1778654557801188096,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess382.2px,RED,1.0,0.0,494.52,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess382.2px,4,0.0,0,,0,0.0,0.0,,382.19,464.886,382.19,,180.0,0.0,,-0.67,120.02
challenge/data/01_real/manual_gt/pallet11_gt/1778654557868730624.json,pallet11_gt,1778654557868730624,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess372.6px,RED,1.0,0.0,472.17,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess372.6px,6,0.0,0,,0,0.0,0.0,,372.614,377.442,372.614,,180.0,0.0,,-0.67,116.99
challenge/data/01_real/manual_gt/pallet11_gt/1778654558305478144.json,pallet11_gt,1778654558305478144,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess400.3px,RED,1.0,0.0,519.98,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess400.3px,7,0.0,0,,0,0.0,0.0,,400.261,482.993,400.261,,180.0,0.0,,-0.67,125.73
challenge/data/01_real/manual_gt/pallet11_gt/1778654558943664384.json,pallet11_gt,1778654558943664384,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess381.1px,RED,1.0,0.0,490.01,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess381.1px,6,0.0,0,,0,0.0,0.0,,381.127,424.229,381.127,,180.0,0.0,,-0.67,119.68
challenge/data/01_real/manual_gt/pallet11_gt/1778654559481424896.json,pallet11_gt,1778654559481424896,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess348.8px,RED,1.0,0.0,446.01,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess348.8px,0,0.0,0,,0,0.0,0.0,,348.824,415.286,348.824,,180.0,0.0,,-0.67,109.47
challenge/data/01_real/manual_gt/pallet11_gt/1778654559682851584.json,pallet11_gt,1778654559682851584,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess337.5px,RED,1.0,0.0,428.46,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess337.5px,7,0.0,0,,0,0.0,0.0,,337.451,389.043,337.451,,180.0,0.0,,-0.67,105.87
challenge/data/01_real/manual_gt/pallet11_gt/1778654560119460352.json,pallet11_gt,1778654560119460352,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess324.4px,RED,1.0,0.0,410.18,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess324.4px,3,0.0,0,,0,0.0,0.0,,324.413,387.063,324.413,,180.0,0.0,,-0.67,101.75
challenge/data/01_real/manual_gt/pallet11_gt/1778654562101951744.json,pallet11_gt,1778654562101951744,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess371.1px,RED,1.0,0.0,476.5,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess371.1px,7,0.0,0,,0,0.0,0.0,,371.077,412.987,371.077,,180.0,0.0,,-0.67,116.5
challenge/data/01_real/manual_gt/pallet11_gt/1778654562404179200.json,pallet11_gt,1778654562404179200,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess381.1px,RED,1.0,0.0,488.26,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess381.1px,3,0.0,0,,0,0.0,0.0,,381.075,426.229,381.075,,180.0,0.0,,-0.67,119.66
challenge/data/01_real/manual_gt/pallet11_gt/1778654562471191808.json,pallet11_gt,1778654562471191808,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess384.2px,RED,1.0,0.0,490.62,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess384.2px,5,0.0,0,,0,0.0,0.0,,384.236,396.818,384.236,,180.0,0.0,,-0.67,120.66
challenge/data/01_real/manual_gt/pallet11_gt/1778654562504733184.json,pallet11_gt,1778654562504733184,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess376.7px,RED,1.0,0.0,470.86,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess376.7px,5,0.0,0,,0,0.0,0.0,,376.68,385.211,376.68,,180.0,0.0,,-0.67,118.28
challenge/data/01_real/manual_gt/pallet11_gt/1778654563546398464.json,pallet11_gt,1778654563546398464,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess377.0px,RED,1.0,0.0,479.34,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess377.0px,6,0.0,0,,0,0.0,0.0,,376.96,403.06,376.96,,180.0,0.0,,-0.67,118.36
challenge/data/01_real/manual_gt/pallet11_gt/1778654563613624576.json,pallet11_gt,1778654563613624576,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess375.2px,RED,1.0,0.0,475.83,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess375.2px,1,0.0,0,,0,0.0,0.0,,375.216,408.078,375.216,,180.0,0.0,,-0.67,117.81
challenge/data/01_real/manual_gt/pallet11_gt/1778654563647095552.json,pallet11_gt,1778654563647095552,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess373.8px,RED,1.0,0.0,474.46,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess373.8px,6,0.0,0,,0,0.0,0.0,,373.766,391.966,373.766,,180.0,0.0,,-0.67,117.35
challenge/data/01_real/manual_gt/pallet11_gt/1778654563714262784.json,pallet11_gt,1778654563714262784,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess373.7px,RED,1.0,0.0,474.95,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess373.7px,5,0.0,0,,0,0.0,0.0,,373.747,398.584,373.747,,180.0,0.0,,-0.67,117.35
challenge/data/01_real/manual_gt/pallet11_gt/1778654563781773568.json,pallet11_gt,1778654563781773568,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess355.8px,RED,1.0,0.0,437.11,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess355.8px,7,0.0,0,,0,0.0,0.0,,355.759,385.394,355.759,,180.0,0.0,,-0.67,111.66
challenge/data/01_real/manual_gt/pallet11_gt/1778654563848655104.json,pallet11_gt,1778654563848655104,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess353.8px,RED,1.0,0.0,435.29,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess353.8px,4,0.0,0,,0,0.0,0.0,,353.832,384.772,353.832,,180.0,0.0,,-0.67,111.05
challenge/data/01_real/manual_gt/pallet11_gt/1778654563915926016.json,pallet11_gt,1778654563915926016,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess364.1px,RED,1.0,0.0,456.62,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess364.1px,7,0.0,0,,0,0.0,0.0,,364.138,375.511,364.138,,180.0,0.0,,-0.67,114.31
challenge/data/01_real/manual_gt/pallet11_gt/1778654564050290176.json,pallet11_gt,1778654564050290176,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess366.5px,RED,1.0,0.0,468.49,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess366.5px,5,0.0,0,,0,0.0,0.0,,366.53,383.181,366.53,,180.0,0.0,,-0.67,115.07
challenge/data/01_real/manual_gt/pallet11_gt/1778654564117577984.json,pallet11_gt,1778654564117577984,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess368.3px,RED,1.0,0.0,471.63,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess368.3px,6,0.0,0,,0,0.0,0.0,,368.263,408.385,368.263,,180.0,0.0,,-0.67,115.61
challenge/data/01_real/manual_gt/pallet11_gt/1778654564251808256.json,pallet11_gt,1778654564251808256,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess356.3px,RED,1.0,0.0,448.89,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess356.3px,5,0.0,0,,0,0.0,0.0,,356.281,357.359,356.281,,180.0,0.0,,-0.67,111.83
challenge/data/01_real/manual_gt/pallet11_gt/1778654564319096064.json,pallet11_gt,1778654564319096064,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess354.2px,RED,1.0,0.0,447.26,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess354.2px,2,0.0,0,,0,0.0,0.0,,354.162,354.753,354.162,,180.0,0.0,,-0.67,111.16
challenge/data/01_real/manual_gt/pallet11_gt/1778654564386439680.json,pallet11_gt,1778654564386439680,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess346.4px,RED,1.0,0.0,434.31,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess346.4px,7,0.0,0,,0,0.0,0.0,,346.368,353.281,346.368,,180.0,0.0,,-0.67,108.69
challenge/data/01_real/manual_gt/pallet11_gt/1778654564856418816.json,pallet11_gt,1778654564856418816,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess326.3px,RED,1.0,0.0,409.53,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess326.3px,5,0.0,0,,0,0.0,0.0,,326.306,327.599,326.306,,180.0,0.0,,-0.67,102.35
challenge/data/01_real/manual_gt/pallet11_gt/1778654564923753984.json,pallet11_gt,1778654564923753984,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess316.2px,RED,1.0,0.0,390.08,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess316.2px,4,0.0,0,,0,0.0,0.0,,316.212,361.137,316.212,,180.0,0.0,,-0.67,99.16
challenge/data/01_real/manual_gt/pallet11_gt/1778654565662959104.json,pallet11_gt,1778654565662959104,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess305.0px,RED,1.0,0.0,380.94,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess305.0px,5,0.0,0,,0,0.0,0.0,,305.0,346.692,305.0,,180.0,0.0,,-0.67,95.61
challenge/data/01_real/manual_gt/pallet11_gt/1778654566167167232.json,pallet11_gt,1778654566167167232,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess312.1px,RED,1.0,0.0,394.3,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess312.1px,4,0.0,0,,0,0.0,0.0,,312.134,365.532,312.134,,180.0,0.0,,-0.67,97.87
challenge/data/01_real/manual_gt/pallet11_gt/1778654566469200640.json,pallet11_gt,1778654566469200640,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess325.4px,RED,1.0,0.0,413.23,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess325.4px,0,0.0,0,,0,0.0,0.0,,325.385,352.986,325.385,,180.0,0.0,,-0.67,102.06
challenge/data/01_real/manual_gt/pallet11_gt/1778654566536434176.json,pallet11_gt,1778654566536434176,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess322.2px,RED,1.0,0.0,408.58,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess322.2px,7,0.0,0,,0,0.0,0.0,,322.201,366.6,322.201,,180.0,0.0,,-0.67,101.05
challenge/data/01_real/manual_gt/pallet11_gt/1778654566906248704.json,pallet11_gt,1778654566906248704,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess327.1px,RED,1.0,0.0,413.04,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess327.1px,4,0.0,0,,0,0.0,0.0,,327.146,346.515,327.146,,180.0,0.0,,-0.67,102.62
challenge/data/01_real/manual_gt/pallet11_gt/1778654567309250048.json,pallet11_gt,1778654567309250048,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess339.5px,RED,1.0,0.0,433.67,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess339.5px,1,0.0,0,,0,0.0,0.0,,339.491,374.021,339.491,,180.0,0.0,,-0.67,106.52
challenge/data/01_real/manual_gt/pallet11_gt/1778654567376455680.json,pallet11_gt,1778654567376455680,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess356.8px,RED,1.0,0.0,458.62,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess356.8px,6,0.0,0,,0,0.0,0.0,,356.78,404.031,356.78,,180.0,0.0,,-0.67,111.98
challenge/data/01_real/manual_gt/pallet11_gt/1778654567578362880.json,pallet11_gt,1778654567578362880,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess348.4px,RED,1.0,0.0,446.75,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess348.4px,7,0.0,0,,0,0.0,0.0,,348.369,405.224,348.369,,180.0,0.0,,-0.67,109.32
challenge/data/01_real/manual_gt/pallet11_gt/1778654567746037504.json,pallet11_gt,1778654567746037504,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess363.4px,RED,1.0,0.0,470.09,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess363.4px,7,0.0,0,,0,0.0,0.0,,363.405,408.225,363.405,,180.0,0.0,,-0.67,114.08
challenge/data/01_real/manual_gt/pallet11_gt/1778654567947679232.json,pallet11_gt,1778654567947679232,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess374.5px,RED,1.0,0.0,485.83,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess374.5px,7,0.0,0,,0,0.0,0.0,,374.523,459.301,374.523,,180.0,0.0,,-0.67,117.59
challenge/data/01_real/manual_gt/pallet11_gt/1778654568081997568.json,pallet11_gt,1778654568081997568,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess378.3px,RED,1.0,0.0,492.76,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess378.3px,7,0.0,0,,0,0.0,0.0,,378.257,432.98,378.257,,180.0,0.0,,-0.67,118.77
challenge/data/01_real/manual_gt/pallet11_gt/1778654568149134592.json,pallet11_gt,1778654568149134592,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess386.3px,RED,1.0,0.0,507.72,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess386.3px,4,0.0,0,,0,0.0,0.0,,386.254,427.785,386.254,,180.0,0.0,,-0.67,121.3
challenge/data/01_real/manual_gt/pallet11_gt/1778654568249900288.json,pallet11_gt,1778654568249900288,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess390.4px,RED,1.0,0.0,510.5,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess390.4px,5,0.0,0,,0,0.0,0.0,,390.447,404.068,390.447,,180.0,0.0,,-0.67,122.63
challenge/data/01_real/manual_gt/pallet11_gt/1778654568418318848.json,pallet11_gt,1778654568418318848,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess417.6px,RED,1.0,0.0,551.52,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess417.6px,7,0.0,0,,0,0.0,0.0,,417.574,466.697,417.574,,180.0,0.0,,-0.67,131.2
challenge/data/01_real/manual_gt/pallet11_gt/1778654568518767104.json,pallet11_gt,1778654568518767104,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess426.4px,RED,1.0,0.0,565.97,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess426.4px,6,0.0,0,,0,0.0,0.0,,426.434,472.385,426.434,,180.0,0.0,,-0.67,134.0
challenge/data/01_real/manual_gt/pallet11_gt/1778654568585801728.json,pallet11_gt,1778654568585801728,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess427.9px,RED,1.0,0.0,569.5,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess427.9px,3,0.0,0,,0,0.0,0.0,,427.94,440.817,427.94,,180.0,0.0,,-0.67,134.48
challenge/data/01_real/manual_gt/pallet11_gt/1778654568653283328.json,pallet11_gt,1778654568653283328,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess436.1px,RED,1.0,0.0,581.03,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess436.1px,6,0.0,0,,0,0.0,0.0,,436.064,470.547,436.064,,180.0,0.0,,-0.67,137.05
challenge/data/01_real/manual_gt/pallet11_gt/1778654568720258048.json,pallet11_gt,1778654568720258048,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess440.8px,RED,1.0,0.0,588.13,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess440.8px,6,0.0,0,,0,0.0,0.0,,440.815,472.031,440.815,,180.0,0.0,,-0.67,138.55
challenge/data/01_real/manual_gt/pallet11_gt/1778654568921939200.json,pallet11_gt,1778654568921939200,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess457.3px,RED,1.0,0.0,613.19,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess457.3px,7,0.0,0,,0,0.0,0.0,,457.292,548.276,457.292,,180.0,0.0,,-0.67,143.76
challenge/data/01_real/manual_gt/pallet11_gt/1778654568989161728.json,pallet11_gt,1778654568989161728,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess471.5px,RED,1.0,0.0,637.15,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess471.5px,6,0.0,0,,0,0.0,0.0,,471.458,511.432,471.458,,180.0,0.0,,-0.67,148.24
challenge/data/01_real/manual_gt/pallet11_gt/1778654569056366080.json,pallet11_gt,1778654569056366080,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess474.5px,RED,1.0,0.0,641.79,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess474.5px,1,0.0,0,,0,0.0,0.0,,474.461,495.46,474.461,,180.0,0.0,,-0.67,149.19
challenge/data/01_real/manual_gt/pallet11_gt/1778654569224397824.json,pallet11_gt,1778654569224397824,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess506.8px,RED,1.0,0.0,693.74,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess506.8px,7,0.0,0,,0,0.0,0.0,,506.838,549.123,506.838,,180.0,0.0,,-0.67,159.42
challenge/data/01_real/manual_gt/pallet11_gt/1778654569392242176.json,pallet11_gt,1778654569392242176,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess529.8px,RED,1.0,0.0,730.91,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess529.8px,7,0.0,0,,0,0.0,0.0,,529.773,595.419,529.773,,180.0,0.0,,-0.67,166.67
challenge/data/01_real/manual_gt/pallet11_gt/1778654569459179264.json,pallet11_gt,1778654569459179264,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess533.2px,RED,1.0,0.0,738.22,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess533.2px,5,0.0,0,,0,0.0,0.0,,533.218,558.27,533.218,,180.0,0.0,,-0.67,167.76
challenge/data/01_real/manual_gt/pallet11_gt/1778654569526403584.json,pallet11_gt,1778654569526403584,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess546.5px,RED,1.0,0.0,761.25,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess546.5px,6,0.0,0,,0,0.0,0.0,,546.521,589.179,546.521,,180.0,0.0,,-0.67,171.97
challenge/data/01_real/manual_gt/pallet11_gt/1778654569593627904.json,pallet11_gt,1778654569593627904,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess568.0px,RED,1.0,0.0,794.81,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess568.0px,6,0.0,0,,0,0.0,0.0,,567.988,599.877,567.988,,180.0,0.0,,-0.67,178.76
challenge/data/01_real/manual_gt/pallet11_gt/1778654569660779520.json,pallet11_gt,1778654569660779520,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess576.3px,RED,1.0,0.0,807.22,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess576.3px,5,0.0,0,,0,0.0,0.0,,576.348,629.859,576.348,,180.0,0.0,,-0.67,181.4
challenge/data/01_real/manual_gt/pallet11_gt/1778654569728078848.json,pallet11_gt,1778654569728078848,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess581.6px,RED,1.0,0.0,814.12,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess581.6px,4,0.0,0,,0,0.0,0.0,,581.622,666.959,581.622,,180.0,0.0,,-0.67,183.07
challenge/data/01_real/manual_gt/pallet11_gt/1778654569795190528.json,pallet11_gt,1778654569795190528,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess594.3px,RED,1.0,0.0,840.27,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess594.3px,2,0.0,0,,0,0.0,0.0,,594.317,607.882,594.317,,180.0,0.0,,-0.67,187.08
