arm,frame_id,domain,session,object_type,detection_count,confidence,expected_parity,selected_parity,parity_correct,paper_eligible,gt_used_for_parity,gt_used_for_selection,keypoint_source,pnp_solved,pose_valid,restricted_adds_error_m,restricted_adds_normalized,rotation_error_deg,translation_error_m,yaw_error_deg
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653814384002560,DAY,eval_pallet09,plastic_standard_110x130x11,6,0.16336193680763245,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,1.0120331553568591e-06,5.930503936926459e-07,2.5384515439650176e-05,9.823988203868805e-07,2.4158901461813272e-05
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653814384002560,DAY,eval_pallet09,plastic_standard_110x130x11,6,0.16336193680763245,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1655151131859094,0.6829906639628825,26.90321391722324,1.1236341144854773,26.784336978991895
A0_CURRENT_SELECTOR,1778653821069351168,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.18430711328983307,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.6278913715707564,0.953942678348789,17.205690812200405,1.6166525588717184,17.17688018166064
A1_GT_PARITY_ORACLE,1778653821069351168,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.18430711328983307,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,1.6278913715707564,0.953942678348789,17.205690812200405,1.6166525588717184,17.17688018166064
A2_BEST_OF_TWO_ORACLE,1778653821069351168,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.18430711328983307,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,1.6278913715707564,0.953942678348789,17.205690812200405,1.6166525588717184,17.17688018166064
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653821069351168,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.18430711328983307,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,4.671064471411899e-10,2.737239001579695e-10,0.0,4.6053940861941467e-10,2.716327684995237e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653821069351168,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.18430711328983307,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.5198614673246751,0.3046382880152006,16.02838061112638,0.49312967126242296,16.006489911036617
A0_CURRENT_SELECTOR,1778653823253508096,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.7154682874679565,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.2587035063460452,0.7375989670196298,7.809727836837387,1.2558343498872013,7.758201875096181
A1_GT_PARITY_ORACLE,1778653823253508096,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.7154682874679565,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,1.2587035063460452,0.7375989670196298,7.809727836837387,1.2558343498872013,7.758201875096181
A2_BEST_OF_TWO_ORACLE,1778653823253508096,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.7154682874679565,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,1.2587035063460452,0.7375989670196298,7.809727836837387,1.2558343498872013,7.758201875096181
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653823253508096,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.7154682874679565,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,4.1205937630074625e-05,2.4146637296061134e-05,0.0013531679354919252,3.808589755274815e-05,0.0013454715213816436
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653823253508096,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.7154682874679565,short-face-front,short-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1504918196927845,0.6741870293452832,80.70378943150868,0.4229441675304966,80.6945877863492
A0_CURRENT_SELECTOR,1778653832794714368,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.04695858806371689,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.20024703475081804,0.1173445575040297,10.045616688767566,0.15964178785998662,9.911067055242661
A1_GT_PARITY_ORACLE,1778653832794714368,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.04695858806371689,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.20024703475081804,0.1173445575040297,10.045616688767566,0.15964178785998662,9.911067055242661
A2_BEST_OF_TWO_ORACLE,1778653832794714368,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.04695858806371689,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.20024703475081804,0.1173445575040297,10.045616688767566,0.15964178785998662,9.911067055242661
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653832794714368,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.04695858806371689,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,1.0759887422152373e-09,6.3052830216278e-10,0.0,6.229738397285292e-10,6.604380356653581e-08
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653832794714368,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.04695858806371689,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.6706285386250797,0.3929876375570779,16.95515810636702,0.6417718749438006,16.93317266249161
A0_CURRENT_SELECTOR,1778653871330109184,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.09424787014722824,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.218775662457315,0.7142012913484604,87.81433485523867,0.3917700660165031,87.81194390448904
A1_GT_PARITY_ORACLE,1778653871330109184,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.09424787014722824,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.11092268241243732,0.06500057841577751,1.7448134236871702,0.10963649832235112,1.6969293578864804
A2_BEST_OF_TWO_ORACLE,1778653871330109184,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.09424787014722824,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.11092268241243732,0.06500057841577751,1.7448134236871702,0.10963649832235112,1.6969293578864804
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653871330109184,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.09424787014722824,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,5.036939274805681e-12,2.9516412620653118e-12,0.0,9.459829556257584e-13,2.2521522851141352e-10
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653871330109184,DAY,eval_pallet09,plastic_standard_110x130x11,5,0.09424787014722824,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.88966094409553,0.5213404030846993,3.9722847285912706,0.8885263797988917,3.861177732919417
A0_CURRENT_SELECTOR,1778653882316513792,DAY,eval_pallet09,plastic_standard_110x130x11,4,0.4842905104160309,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1953168398408662,0.7004544452944443,88.03086127987854,0.25413493036423834,88.01866667454716
A1_GT_PARITY_ORACLE,1778653882316513792,DAY,eval_pallet09,plastic_standard_110x130x11,4,0.4842905104160309,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.10725936290525881,0.06285387693227909,4.537546402330537,0.09242953999077567,4.399868341301338
A2_BEST_OF_TWO_ORACLE,1778653882316513792,DAY,eval_pallet09,plastic_standard_110x130x11,4,0.4842905104160309,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.10725936290525881,0.06285387693227909,4.537546402330537,0.09242953999077567,4.399868341301338
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653882316513792,DAY,eval_pallet09,plastic_standard_110x130x11,4,0.4842905104160309,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,4.228892158720353e-11,2.4781264787006964e-11,0.0,8.965074568516848e-12,5.746837187672712e-10
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653882316513792,DAY,eval_pallet09,plastic_standard_110x130x11,4,0.4842905104160309,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.9639123099815412,0.5648516275320725,2.2427642862140917,0.9635758525818938,0.9548079903200296
A0_CURRENT_SELECTOR,1778653884903302656,DAY,eval_pallet09,plastic_standard_110x130x11,4,0.8337724804878235,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.07219300783403018,0.042305028734686986,4.089862273086468,0.05379493139861806,4.048614178300318
A1_GT_PARITY_ORACLE,1778653884903302656,DAY,eval_pallet09,plastic_standard_110x130x11,4,0.8337724804878235,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.07219300783403018,0.042305028734686986,4.089862273086468,0.05379493139861806,4.048614178300318
A2_BEST_OF_TWO_ORACLE,1778653884903302656,DAY,eval_pallet09,plastic_standard_110x130x11,4,0.8337724804878235,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.07219300783403018,0.042305028734686986,4.089862273086468,0.05379493139861806,4.048614178300318
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653884903302656,DAY,eval_pallet09,plastic_standard_110x130x11,4,0.8337724804878235,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,2.3065799176433023e-07,1.3516534720244034e-07,7.636383641665696e-06,2.3032913000913845e-07,7.940114747879064e-07
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653884903302656,DAY,eval_pallet09,plastic_standard_110x130x11,4,0.8337724804878235,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.4494081627104127,0.8493517005513973,86.67401161464043,1.1165540038575232,86.66870278095328
A0_CURRENT_SELECTOR,1778653889069260032,DAY,eval_pallet09,plastic_standard_110x130x11,2,0.752328634262085,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.1249803589138222,0.07323836246407822,7.857969507185182,0.05742603284711768,7.78246297845677
A1_GT_PARITY_ORACLE,1778653889069260032,DAY,eval_pallet09,plastic_standard_110x130x11,2,0.752328634262085,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.1249803589138222,0.07323836246407822,7.857969507185182,0.05742603284711768,7.78246297845677
A2_BEST_OF_TWO_ORACLE,1778653889069260032,DAY,eval_pallet09,plastic_standard_110x130x11,2,0.752328634262085,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.1249803589138222,0.07323836246407822,7.857969507185182,0.05742603284711768,7.78246297845677
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653889069260032,DAY,eval_pallet09,plastic_standard_110x130x11,2,0.752328634262085,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,1.1217458428326218e-10,6.573419163134006e-11,0.0,7.061945352410962e-11,5.8383739271533434e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653889069260032,DAY,eval_pallet09,plastic_standard_110x130x11,2,0.752328634262085,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.3361825580170268,0.7830016120349566,82.88874082253105,0.974611409777082,82.87065733392029
A0_CURRENT_SELECTOR,1778653898342159872,DAY,eval_pallet09,plastic_standard_110x130x11,2,0.7307753562927246,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.17671938478750326,0.10355737869516299,11.269836150412912,0.0739791516822043,11.213582759426602
A1_GT_PARITY_ORACLE,1778653898342159872,DAY,eval_pallet09,plastic_standard_110x130x11,2,0.7307753562927246,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.17671938478750326,0.10355737869516299,11.269836150412912,0.0739791516822043,11.213582759426602
A2_BEST_OF_TWO_ORACLE,1778653898342159872,DAY,eval_pallet09,plastic_standard_110x130x11,2,0.7307753562927246,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.17671938478750326,0.10355737869516299,11.269836150412912,0.0739791516822043,11.213582759426602
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653898342159872,DAY,eval_pallet09,plastic_standard_110x130x11,2,0.7307753562927246,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,1.193741281476137e-05,6.995311697045661e-06,0.00019080265171934806,1.1829180275339932e-05,7.252869267575716e-05
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653898342159872,DAY,eval_pallet09,plastic_standard_110x130x11,2,0.7307753562927246,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.2713713248724758,0.7450222957164823,78.7315634123863,0.9258699540050899,78.71404570254003
A0_CURRENT_SELECTOR,1779449467555301888,NIGHT,eval_night08,plastic_standard_110x130x11,15,0.37785133719444275,long-face-front,short-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,14.979499777726424,8.777971545178337,75.99011030232133,14.963066861465602,75.96974169567964
A1_GT_PARITY_ORACLE,1779449467555301888,NIGHT,eval_night08,plastic_standard_110x130x11,15,0.37785133719444275,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,16.791283707891232,9.83967507473451,22.055477057528595,16.789821421638,21.959176602913264
A2_BEST_OF_TWO_ORACLE,1779449467555301888,NIGHT,eval_night08,plastic_standard_110x130x11,15,0.37785133719444275,long-face-front,short-face-front,False,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,14.979499777726424,8.777971545178337,75.99011030232133,14.963066861465602,75.96974169567964
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1779449467555301888,NIGHT,eval_night08,plastic_standard_110x130x11,15,0.37785133719444275,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,3.0975443611410332e-09,1.8151578267288775e-09,0.0,2.9259088294265594e-09,9.762771153821382e-08
A4_WRONG_OBJECT_DIMENSION_CONTROL,1779449467555301888,NIGHT,eval_night08,plastic_standard_110x130x11,15,0.37785133719444275,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,8.695650129027424,5.095642079645892,64.7021284643454,8.67470842649889,64.69708474093409
A0_CURRENT_SELECTOR,1779449470423201536,NIGHT,eval_night08,plastic_standard_110x130x11,13,0.032898951321840286,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,16.333520580311564,9.571426350281039,0.9434656745822851,16.333517092452663,0.11915876484833286
A1_GT_PARITY_ORACLE,1779449470423201536,NIGHT,eval_night08,plastic_standard_110x130x11,13,0.032898951321840286,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,16.333520580311564,9.571426350281039,0.9434656745822851,16.333517092452663,0.11915876484833286
A2_BEST_OF_TWO_ORACLE,1779449470423201536,NIGHT,eval_night08,plastic_standard_110x130x11,13,0.032898951321840286,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,16.333520580311564,9.571426350281039,0.9434656745822851,16.333517092452663,0.11915876484833286
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1779449470423201536,NIGHT,eval_night08,plastic_standard_110x130x11,13,0.032898951321840286,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,4.343428446111004e-11,2.5452446259368588e-11,0.0,2.2409759038017434e-11,2.5523526589590317e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1779449470423201536,NIGHT,eval_night08,plastic_standard_110x130x11,13,0.032898951321840286,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,10.61557472674037,6.2207159297534655,7.578948412362991,10.615250043746755,7.304200163803856
A0_CURRENT_SELECTOR,1779449475060066816,NIGHT,eval_night08,plastic_standard_110x130x11,14,0.06331446021795273,long-face-front,short-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,15.498034049961312,9.081832098228691,77.24653382475482,15.481774460490044,77.15263472803485
A1_GT_PARITY_ORACLE,1779449475060066816,NIGHT,eval_night08,plastic_standard_110x130x11,14,0.06331446021795273,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,17.236395529303373,10.100510146716553,21.14960780844009,17.23510441681676,20.858559590335197
A2_BEST_OF_TWO_ORACLE,1779449475060066816,NIGHT,eval_night08,plastic_standard_110x130x11,14,0.06331446021795273,long-face-front,short-face-front,False,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,15.498034049961312,9.081832098228691,77.24653382475482,15.481774460490044,77.15263472803485
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1779449475060066816,NIGHT,eval_night08,plastic_standard_110x130x11,14,0.06331446021795273,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,0.002114882715693267,0.0012393191077948445,0.18074111018587102,0.00015952752471057034,0.06946570501262785
A4_WRONG_OBJECT_DIMENSION_CONTROL,1779449475060066816,NIGHT,eval_night08,plastic_standard_110x130x11,14,0.06331446021795273,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,8.967121826485274,5.25472421663084,65.7490723882754,8.946351595863648,65.66146021220575
A0_CURRENT_SELECTOR,1779449479095927552,NIGHT,eval_night08,plastic_standard_110x130x11,13,0.4422379434108734,long-face-front,short-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,16.600835284210532,9.728072493293237,75.85682312037486,16.58591587063014,75.8164276054307
A1_GT_PARITY_ORACLE,1779449479095927552,NIGHT,eval_night08,plastic_standard_110x130x11,13,0.4422379434108734,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,18.646640080350917,10.926912010899299,22.019771114263463,18.645348504306224,21.91173250013499
A2_BEST_OF_TWO_ORACLE,1779449479095927552,NIGHT,eval_night08,plastic_standard_110x130x11,13,0.4422379434108734,long-face-front,short-face-front,False,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,16.600835284210532,9.728072493293237,75.85682312037486,16.58591587063014,75.8164276054307
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1779449479095927552,NIGHT,eval_night08,plastic_standard_110x130x11,13,0.4422379434108734,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,1.9437274563021738e-10,1.1390223008896765e-10,0.0,1.6834692193273146e-10,6.2446840815001975e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1779449479095927552,NIGHT,eval_night08,plastic_standard_110x130x11,13,0.4422379434108734,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,9.875601155600732,5.78709217408533,64.77542326208017,9.856954127399938,64.7571593157845
A0_CURRENT_SELECTOR,1779449481331070208,NIGHT,eval_night08,plastic_standard_110x130x11,12,0.06927292793989182,long-face-front,short-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,10.748816194329732,6.298795293449998,80.19840356747407,10.723459023957323,80.04127922688237
A1_GT_PARITY_ORACLE,1779449481331070208,NIGHT,eval_night08,plastic_standard_110x130x11,12,0.06927292793989182,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,12.367147592483136,7.247135837156416,17.27745558985846,12.365962174878344,16.71327216741071
A2_BEST_OF_TWO_ORACLE,1779449481331070208,NIGHT,eval_night08,plastic_standard_110x130x11,12,0.06927292793989182,long-face-front,short-face-front,False,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,10.748816194329732,6.298795293449998,80.19840356747407,10.723459023957323,80.04127922688237
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1779449481331070208,NIGHT,eval_night08,plastic_standard_110x130x11,12,0.06927292793989182,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,7.432740474102481e-10,4.3555783138620705e-10,0.0,4.3166589415679425e-10,4.537375964172595e-08
A4_WRONG_OBJECT_DIMENSION_CONTROL,1779449481331070208,NIGHT,eval_night08,plastic_standard_110x130x11,12,0.06927292793989182,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,6.370554766882358,3.733138576085424,70.32346284614803,6.337018084856194,70.18319799677681
A0_CURRENT_SELECTOR,1779449483432542720,NIGHT,eval_night08,plastic_standard_110x130x11,4,0.0291130393743515,long-face-front,short-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,4.605351007642742,2.698730979038216,68.12691075935781,4.55975765226356,68.06379820728917
A1_GT_PARITY_ORACLE,1779449483432542720,NIGHT,eval_night08,plastic_standard_110x130x11,4,0.0291130393743515,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,5.127145502014434,3.004502018925412,30.3105051983672,5.118548991647231,30.051917721498725
A2_BEST_OF_TWO_ORACLE,1779449483432542720,NIGHT,eval_night08,plastic_standard_110x130x11,4,0.0291130393743515,long-face-front,short-face-front,False,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,4.605351007642742,2.698730979038216,68.12691075935781,4.55975765226356,68.06379820728917
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1779449483432542720,NIGHT,eval_night08,plastic_standard_110x130x11,4,0.0291130393743515,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,1.6056943936022495e-09,9.409352719675542e-10,0.0,7.009584581475433e-10,1.0214989536431705e-07
A4_WRONG_OBJECT_DIMENSION_CONTROL,1779449483432542720,NIGHT,eval_night08,plastic_standard_110x130x11,4,0.0291130393743515,long-face-front,short-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.6496220015610885,0.9666768052919043,19.451333783540107,1.6372721982914502,19.249683385857885
A0_CURRENT_SELECTOR,1779449485800670464,NIGHT,eval_night08,plastic_standard_110x130x11,6,0.039998628199100494,long-face-front,short-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,6.326893323778675,3.7075530150938993,70.13490204428386,6.292705075629118,70.1343332130426
A1_GT_PARITY_ORACLE,1779449485800670464,NIGHT,eval_night08,plastic_standard_110x130x11,6,0.039998628199100494,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,6.811043929977032,3.9912647750225783,28.799035784680054,6.804986838592354,28.669114951355716
A2_BEST_OF_TWO_ORACLE,1779449485800670464,NIGHT,eval_night08,plastic_standard_110x130x11,6,0.039998628199100494,long-face-front,short-face-front,False,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,6.326893323778675,3.7075530150938993,70.13490204428386,6.292705075629118,70.1343332130426
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1779449485800670464,NIGHT,eval_night08,plastic_standard_110x130x11,6,0.039998628199100494,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,3.5412067611447486e-05,2.075143539248394e-05,0.0008304685705146987,3.496217328283931e-05,0.000252544902621585
A4_WRONG_OBJECT_DIMENSION_CONTROL,1779449485800670464,NIGHT,eval_night08,plastic_standard_110x130x11,6,0.039998628199100494,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,3.041042828508143,1.7820479864091125,58.02865958339947,2.987787199124245,57.94294241235931
A0_CURRENT_SELECTOR,1779449488068910592,NIGHT,eval_night08,plastic_standard_110x130x11,5,0.20212525129318237,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.18922477121779044,0.11088552234984925,11.26061852692572,0.1287921871350794,10.4997778675986
A1_GT_PARITY_ORACLE,1779449488068910592,NIGHT,eval_night08,plastic_standard_110x130x11,5,0.20212525129318237,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.18922477121779044,0.11088552234984925,11.26061852692572,0.1287921871350794,10.4997778675986
A2_BEST_OF_TWO_ORACLE,1779449488068910592,NIGHT,eval_night08,plastic_standard_110x130x11,5,0.20212525129318237,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.18922477121779044,0.11088552234984925,11.26061852692572,0.1287921871350794,10.4997778675986
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1779449488068910592,NIGHT,eval_night08,plastic_standard_110x130x11,5,0.20212525129318237,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,1.7785035749702913e-10,1.0422012754591922e-10,0.0,1.590709555703689e-10,6.806031172702117e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1779449488068910592,NIGHT,eval_night08,plastic_standard_110x130x11,5,0.20212525129318237,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.422449461194506,0.8335539290428013,79.41284372408136,1.192629976383283,79.32352681774421
A0_CURRENT_SELECTOR,1779449492505469440,NIGHT,eval_night08,plastic_standard_110x130x11,12,0.08589150011539459,long-face-front,short-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.188951957514599,0.6967246307627564,85.32763133598709,0.4025879045046141,85.27360697518188
A1_GT_PARITY_ORACLE,1779449492505469440,NIGHT,eval_night08,plastic_standard_110x130x11,12,0.08589150011539459,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.21802366925826533,0.12776164713925459,3.598097382684447,0.21520497588064733,2.8448186396720785
A2_BEST_OF_TWO_ORACLE,1779449492505469440,NIGHT,eval_night08,plastic_standard_110x130x11,12,0.08589150011539459,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.21802366925826533,0.12776164713925459,3.598097382684447,0.21520497588064733,2.8448186396720785
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1779449492505469440,NIGHT,eval_night08,plastic_standard_110x130x11,12,0.08589150011539459,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,2.558823341358733e-10,1.499467860267512e-10,0.0,2.326064378531154e-10,6.376113776572433e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1779449492505469440,NIGHT,eval_night08,plastic_standard_110x130x11,12,0.08589150011539459,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.441044665459934,0.8444506997187765,87.94099162269852,1.100126673618099,87.93505532401292
A0_CURRENT_SELECTOR,1779449496875356416,NIGHT,eval_night08,plastic_standard_110x130x11,8,0.0578654482960701,long-face-front,short-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,3.744096042958354,2.194036450828103,86.85529646737277,3.6537978319264988,86.84976651184223
A1_GT_PARITY_ORACLE,1779449496875356416,NIGHT,eval_night08,plastic_standard_110x130x11,8,0.0578654482960701,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,4.3752215284716796,2.563875339674743,10.231336647211974,4.3741501597352,9.00368204896689
A2_BEST_OF_TWO_ORACLE,1779449496875356416,NIGHT,eval_night08,plastic_standard_110x130x11,8,0.0578654482960701,long-face-front,short-face-front,False,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,3.744096042958354,2.194036450828103,86.85529646737277,3.6537978319264988,86.84976651184223
